N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
14880|0.7668503|0.91777366|0.82340145|0.86803|1|Subject:Nuisance_fee|0.400000006|rt @d_sidbury_: &#8220;@wsfights: if the purge come to my city ima be like http://t.co/ndm5dyslcf&#8221;&#128514;&#128557;&#128514;&#128514;this bitch is active as shit! &#128514;&#128557;&#128514;&#128514;
14881|0.7667882|0.91777366|0.82332987|0.8679903|2|Subject:Peer_abuse|0.200000003|"rt @d_sidbury_: &#8220;@lookwhogotit: all of kate upton's leaked nudes today &amp; more &#128525; &#11015;&#65039; http://t.co/bw7lda56mi http://t.co/swztntfdgn&#8221; bitch lo&#8230;"
14882|0.7668071|0.91778165|0.82334524|0.8680024|1|Subject:Nuisance_fee|0.200000003|rt @dabxkiddjoe: bunch of insecure bitches out here
14883|0.766745|0.91778165|0.8232736|0.8679626|2|Subject:Total_balance|0.160000011|rt @dacoolestlame: yo bcu band made ucf band look like trash
14884|0.76676387|0.91778964|0.823289|0.8679747|1|Subject:Abuse_of_power|0.266666681|"rt @dadonherself_: niggas will fuck over a pretty girl w her head on right , for a ho who only got 3 pair of good panties &#128514;&#9996;&#65039; ."
14885|0.76678276|0.9177976|0.82330436|0.86798686|1|Subject:European_Human_Rights_Prize|0.125000000|rt @dafuckinunicorn: swag swag swag bitch moooob
14886|0.76672065|0.9177976|0.82323277|0.867947|2|Subject:Ghetto|0.145833343|rt @damcgrizzlybear: the ghetto if ud wins tonight: http://t.co/pkzmkn2wko
14887|0.76673955|0.91780555|0.82324815|0.86795914|1|Subject:Human_rights_abuses_in_Kashmir|0.523809552|rt @dameatisthicke: how you invite me over to fuck but i can smell yo pussy from across the room??? man ain't that dinner she cook then bou&#8230;
14888|0.76675844|0.91781354|0.8232635|0.86797124|1|Subject:Public_humiliation|0.312500000|rt @daofficialprime: &#128514; &#128514;rt @westsideflee: how you gone wife a bitch that let niggas lick on her head in public?
14890|0.7667773|0.91782147|0.82327884|0.8679833|1|Subject:Abuse_of_information|0.400000006|rt @darealdip: a bitch can look like a million dollars wit sum garbage ass pussy
14891|0.7667962|0.91782945|0.8232942|0.8679954|1|Subject:Bitch_tits|0.250000000|rt @darealdip: i hate wen a bitch fart den be like uughh uuuu farted...no bitch clearly u did ill let a mfa kno wen im fin to
14892|0.76681507|0.91783744|0.8233096|0.8680075|1|Subject:Vietnam_Era|0.200000003|"rt @darealkha: ""i'm sorry but side bitches better than a wife in this era...check the stats b lol"""
14893|0.7668339|0.91784537|0.8233249|0.8680196|1|Subject:Offence_against_the_person|0.281481504|rt @dasmacker: mariners said moms 21 and over get free ball caps on mothers day. basically all you young hoes with kids don't get one lol
14894|0.7668528|0.91785336|0.8233403|0.86803174|0|Subject:Ruzhou_School_massacre|0.137500018|"rt @datboysmokeyy: shawty said you not gone understand america unless you went to a pwi school, crackers already brainwashed her smh lol"
14895|0.7668717|0.9178613|0.8233556|0.8680437|1|Subject:Missing_stair|0.392857134|rt @daunfuqwitable1: yawl chicks love being side bitches &#128553;&#128553; bitches now days be having dreams &amp; aspirations of being a step mom &#128514;&#128514;&#128514;
14896|0.7668096|0.9178613|0.8232841|0.868004|2|Subject:Trailer_trash|0.092592597|"rt @dabgodbaby: but only bbc, the american version is trash"
14897|0.7668285|0.91786927|0.82329947|0.8680161|1|Subject:Offences_Against_the_Person_Act|0.333333343|rt @dadude1914: &#128073;&#128073;&#128073;&#128073;rt @askwhy05: karlie acting like she not a hoe.... she been wit 3 of the niggas on just this show plus two guest appear&#8230;
14898|0.7668474|0.9178772|0.8233148|0.86802816|1|Subject:Nuisance_fee|0.400000006|rt @daedeezyy: ion ask nobody for shit . ever . never have a problem doing shit fa people neither but damn can a bitch get a thank you ?
14899|0.7668662|0.9178852|0.82333016|0.8680403|1|Subject:Acquaintance_rape|0.142857149|rt @dailyrapfacts: .@yg is the voice behind @djmustard&#8217;s &#8220;mustard on the beat hoe
14900|0.76680416|0.91779625|0.82333016|0.8680005|1|Subject:Grapple_Ray|0.100000001|rt @dailysexsupply: this how all the hoes gonna be like tonight&#128514;&#128514;&#128514; http://t.co/kvioaiepcb
14901|0.76682305|0.91780424|0.8233455|0.8680126|1|Subject:Acquaintance_rape|0.142857149|"rt @daily_dip: ""and i ain't trippin' on nothin', i'm dippin' on somethin', and my homeboy say he got a bad bitch for me tonight"" #lilway ..."
14902|0.766761|0.91780424|0.823274|0.8679729|2|Subject:Web_We_Want|0.200000018|"rt @dalailamaposts: even though a bird can fly, it must land on earth."
14903|0.766699|0.91780424|0.8232025|0.8679332|2|Subject:Claimants_Bill_of_Rights|0.166666672|rt @dalilaaaaaa__: flappy birds cheat codes http://t.co/nu6gjyqdjj
14904|0.766637|0.91780424|0.823131|0.8678934|2|Subject:Need_to_know|0.061111115|rt @damestr8cash: @jaetips i know that's trash
14905|0.76665586|0.91781217|0.8231464|0.8679055|1|Subject:Bitch_(insult)|0.109722227|"rt @damiah_daddyx3: lmao, i fucks with @havemercyyy &amp; @kalikushdoll_ real talk, them bitches know how to have fun!"
14906|0.76667476|0.91782016|0.8231617|0.86791766|1|Subject:Hatred|0.173333332|rt @damianshughes: &#8220;@g_verch: damn i hate being a huge pussy&#8221;
14908|0.76661277|0.91782016|0.82309026|0.8678779|2|Subject:Honours_of_war|0.214285731|"rt @damiergenesis: i live for street glory and i die for ghetto fame. respect all, fear none my pride is everything...."
14909|0.7665508|0.91782016|0.82301885|0.8678382|2|Subject:Masao_Baba|0.101111114|rt @damnfoodporn: oreo cookie pancakes #foodporn http://t.co/q6evcvm3so
14910|0.7665697|0.9178281|0.82303417|0.86785024|1|Subject:Human_rights_abuses_in_Kashmir|0.500000000|"rt @damnitcorn: ""chunky girl seeks studly man for nasty sex"" in my head i was like ""this bitch may have well emailed me directly for this s&#8230;"
14911|0.76658857|0.91783607|0.82304955|0.86786234|1|Subject:Talking_shit|0.250000000|rt @damnitcorn: this shit is like 45 minutes away and it's 1 am so clearly i am in desperate need of some pussy bruh! so i pull up to this &#8230;
14912|0.7666074|0.917844|0.8230649|0.8678745|1|Subject:Causes_of_World_War_I|0.250000000|"rt @damnitcorn: this bitch does so begrudgingly as fuck. was like""man up you a big bad man crying like a bitch."""
14913|0.76662624|0.917852|0.82308024|0.86788654|1|Subject:Nuisance_fee|0.200000003|rt @damoniwantyou: #tvd and #theoriginals is the shows bad ass vampires turn into spineless pussy's and little ooc bitches
14914|0.76664513|0.9178599|0.8230956|0.86789864|1|Subject:Offences_Against_the_Person_Act|0.133333340|"rt @damonddawg: ""peek a boo bitch, swag scare ya kids"" rt @now_thats_fresh: what's tyga's worst bar? #tygabars"""
14915|0.76666397|0.91786784|0.82311094|0.86791074|1|Subject:Nuisance_fee|0.400000006|"rt @danbilzerian: apple, your new iphone software is shit, maybe i'll sue u cunts &amp; request damages based on the pussy ive missed out on b/&#8230;"
14916|0.7666828|0.9178758|0.8231263|0.86792284|1|Subject:Torture_murder|0.333333343|"rt @danbilzerian: my boy is obviously gonna be slaying all the pussy tonight, dressed as a ninja turtle http://t.co/su2hnfq6s8"
14917|0.7667017|0.91788375|0.82314163|0.8679349|1|Subject:Poof|0.333333343|"rt @dandanmanlyman: @00sexilexi00 swiggety swag, i love you too fag"
14918|0.76663977|0.91788375|0.8230702|0.86789525|2|Subject:Criminal_record|0.133333340|rt @danharrison1985: &#128514; rt @cecilhurt: charlie strong got down to the 53-man roster nearly as quickly as texans did
14919|0.76657784|0.91779494|0.8230702|0.8678555|1|Subject:Prison_conditions_in_France|0.100000001|rt @dan_osu_hashtag: you ever look at a bitch and just be like... bitch
14920|0.7665159|0.91779494|0.8229989|0.86781585|2|Subject:Human_rights_abuses_in_Kashmir|0.222222239|rt @danaperino: was just handed this on my flight. must be in good hands on this bird! http://t.co/7vjwdcdtxv
14921|0.76653475|0.91780293|0.8230142|0.86782795|1|Subject:Telephone_abuse|0.250000000|rt @danielbiltmore: basic bitches &gt; basic cable
14922|0.7664729|0.91780293|0.82294285|0.86778826|2|Subject:Adult_abuse|0.200000003|rt @danielgennaoui: a bird that courts females by building a beautiful nest with bright objects: http://t.co/gi2rrlgro6 &#8230; #wildlife http://&#8230;
14924|0.7664917|0.91781086|0.82295823|0.8678003|1|Subject:Nuisance_fee|0.200000003|"rt @dankychan88: dumb bitches broke my tv, went to wal mart fucked up... wokeup with a smart tv lol"
14925|0.7665106|0.91781884|0.82297355|0.86781245|1|Subject:Offences_Against_the_Person_Act|0.133333340|rt @dannydevito: wisconsin iasip nice work bitches!
14926|0.7664487|0.91781884|0.8229022|0.86777276|2|Subject:List_of_strikes_in_Spain|0.266666681|"rt @dannytanner: highest score on flappy bird, cant be beat http://t.co/i2qgswipdc"
14927|0.7664676|0.9178268|0.8229176|0.86778486|1|Subject:Refugee_week|0.250000000|rt @daraunn: @joshuataddac i haven't slapped a bitch in two weeks
14928|0.7664057|0.9178268|0.82284623|0.86774516|2|Subject:List_of_film_supervillains|0.166666672|rt @dariusjulion: that movie was trash
14929|0.76642454|0.9178347|0.8228616|0.86775726|1|Subject:The_Color_Orange|0.266666681|"rt @darkskinobama: roses are red violets are blue i just fucked yo bitch .....but nigga do you..."
14930|0.7664434|0.9178426|0.82287693|0.8677693|1|Subject:Adult_abuse|0.200000003|rt @darlincory: making homemade pickles and working on a funny tweet about pussy. i am going to make a great old lady!
14931|0.7664622|0.9178506|0.8228923|0.86778146|1|Subject:Peer_abuse|0.400000006|"rt @darriondadon_: kobe: ""that's why yo man want me hoe"" guy holding his face: ""omgod kobeshia shut up"" &#128514;&#128514;&#128514;http://t.co/2bfbfbvlva"
14932|0.7664811|0.91785854|0.8229076|0.8677935|1|Subject:Bitch_tits|0.250000000|rt @darrionmarz: pregnant bitches get on the bus and think you suppose to give them your seat like bitch you should of fucked a nigga with &#8230;
14933|0.76641923|0.91785854|0.82283634|0.86775386|2|Subject:Offences_Against_the_Person_Act|0.266666681|"rt @darthputinkgb: today in 1996 charlie wilson left office. ""should be ranked alongside lech wa&#322;&#281;sa for his role in defeating communism"". &#8230;"
14935|0.76643807|0.91786647|0.8228517|0.86776596|1|Subject:Offence_against_the_person|0.222222239|"rt @darth_alk: @baqotivity @shinsnipes you're tweeting at the cringiest people in darth here. and dana is our bitch lmao, she follows our r&#8230;"
14936|0.7664569|0.9178744|0.82286704|0.867778|1|Subject:Offences_Against_the_Person_Act|0.281481504|rt @dasianah_: the most ghetto bitches be pregnant a/f smh poor kids! &#128531;
14937|0.76647574|0.9178823|0.82288235|0.8677901|1|Subject:Offences_Against_the_Person_Act|0.266666681|"rt @datdudetorey: &#8220;@aj_swagggg: that ""boss ass bitch"" song got basics thinking they're models lmao #knowyourplace&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;"
14938|0.7664946|0.91789025|0.82289773|0.86780214|1|Subject:Bitch_(insult)|0.109722227|"rt @datdudetorey: aw damn, haven't hug a bitch in a while."
14939|0.7665134|0.9178982|0.82291305|0.86781424|1|Subject:Offence_against_the_person|0.323809564|rt @datnigpriest: @1bookieg not all of us my nig! i'm light skin with a dark skin mentality lol. we all black
14942|0.76653224|0.9179061|0.82292837|0.8678263|1|Subject:Adult_abuse|0.600000024|"rt @datingtrick: as a girlfriend, you have to accept the fact hoes are gonna be all up in his face. but as a boyfriend, he better let them &#8230;"
14943|0.7665511|0.91791403|0.82294375|0.8678383|1|Subject:Nuisance_fee|0.400000006|"rt @dats_jaygrant: you can't be like ""let me miss ya sometimes"" bitches take it overboard and shit, i said give me time to miss yo ass not &#8230;"
14944|0.76648927|0.91791403|0.82287246|0.8677987|2|Subject:Master_race|0.149206370|"rt @davidbcohen1: will coakley go 0-2 in ""can't lose"" races? rt @seanspicer: wow, just wow -- @bostonglobe : charlie baker for governor htt&#8230;"
14946|0.76642746|0.9178254|0.82287246|0.86775917|1|Subject:Grapple_Ray|0.100000001|rt @day_cantkeepup: these hoes be dying for attention &#128564;&#128564;&#128564;
14947|0.7664463|0.9178333|0.82288784|0.8677712|1|Subject:Total_balance|0.160000011|rt @dayma_micaela: i want a baby but im young and retarded so no
14949|0.7664651|0.91784126|0.82290316|0.8677833|1|Subject:Open_prison|0.138888896|rt @dcowboys2188: i love dez but right now he's trash right now weeden there's others that are open
14950|0.76648396|0.91784924|0.8229185|0.8677954|1|Subject:Bitch_(insult)|0.109722227|rt @deadjake: shermans all bark and no bite fuck that bitch
14952|0.7665028|0.91785717|0.8229338|0.86780745|1|Subject:Format_shifting|0.166666672|rt @deraydavis: there is no cure for ratchet. it has to run its course in these bitches.
14953|0.766441|0.91776854|0.8229338|0.8677678|1|Subject:Grapple_Ray|0.100000001|"rt @deadcollision: ""go talk to your other hoes"" http://t.co/1h08fxpkkq"
14955|0.7664598|0.91777647|0.8229491|0.86777997|1|Subject:Offences_Against_the_Person_Act|0.466666669|rt @dearawkward: that awkward moment when you hold the door for someone and they use the door next to it.. like bitch you better back th ...
14956|0.76647866|0.91778445|0.82296443|0.867792|1|Subject:Offences_Against_the_Person_Act|0.333333343|rt @dearleader10: you value yourself because someone gave you a title. i value myself because bitch i'm clutch. i win.
14957|0.76649743|0.9177924|0.82297975|0.86780405|1|Subject:Hello_Punjab|0.183333337|rt @dedepayton: all hoes are friendly. althea wants to say hi.
14958|0.76651627|0.9178003|0.82299507|0.8678161|1|Subject:Bitch_(insult)|0.109722227|rt @dedepayton: on the low rt @mzlola_bunny: they're really looking for the next bitch to smash
14959|0.7665351|0.91780823|0.8230104|0.8678282|1|Subject:Offences_Against_the_Person_Act|0.323809564|rt @deejay138: in some pussy?? nah work is the best place to be in this weather.
14960|0.7665539|0.91781616|0.8230257|0.86784023|1|Subject:Offences_Against_the_Person_Act|0.514285743|"rt @deemayweather: brees you need a black hoe, who cheating on her man that work offshore, that would fuck you while the baby in the bed w&#8230;"
14961|0.7665727|0.9178241|0.823041|0.8678523|1|Subject:Blinding_(punishment)|0.150000006|rt @deepapi1800: that outside dick keep dem hoes sick...
14962|0.7665915|0.917832|0.8230563|0.8678643|1|Subject:Offence_against_the_person|0.190476209|rt @dee_insideyou: team no hoes &#128514;&#128076;
14963|0.76661026|0.91783994|0.8230716|0.8678764|1|Subject:Bitch_tits|0.250000000|rt @deemazz_70: @jmccown11 got all the bitches http://t.co/a3gf4iaps9
14964|0.7666291|0.9178479|0.8230869|0.8678884|1|Subject:Nuisance_fee|0.200000003|rt @deepinhergut: anything said bout my moms b would of led to a bitch getting stone cold stunner
14965|0.7666479|0.91785574|0.8231022|0.8679004|1|Subject:Acquaintance_rape|0.250000000|rt @deezy_2times: aint got time for no mufuckin fake friends smoke weed fuck hoes nigga drank gin
14966|0.76666665|0.91786367|0.8231175|0.8679125|0|Subject:Motherfucker|0.223333344|"rt @defendwallst: ...wow? rt @1sleepinggiant: whatever! fuck all those assholes. they're niggers, they all look alike to me."
14968|0.7666854|0.9178716|0.82313275|0.8679245|1|Subject:Bitch_tits|0.250000000|"rt @dejahiott: fuckin ignorant ass niggas. don't dm me a video of you counting money n say ""why u so stuck up"" bitch...&#128528;"
14969|0.76662374|0.9178716|0.82306165|0.867885|2|Subject:Princess_Isabel|0.166666672|rt @dennisssbeauty: @vivalazulema looked like princess bella in that yellow dress&#128120;&#128120;
14970|0.7666425|0.9178795|0.8230769|0.867897|1|Subject:B|0.200000003|rt @deolacola: they don't make r&amp;b like this anymore!!!!!!! dudes used to make you feel good about busting it wide open not call you a hoe &#8230;
14971|0.7665808|0.9178795|0.8230058|0.86785746|2|Subject:Rebecca_Brown_(character)|0.200000003|rt @depresseddarth: star wars meets charlie brown http://t.co/m9unrz6syr
14972|0.7665996|0.91788745|0.8230211|0.86786956|1|Subject:Nuisance_fee|0.200000003|rt @derekisnormal: a bitch is wearing a scarf today! i loves me a scarf.
14973|0.7666184|0.9178953|0.8230364|0.8678815|1|Subject:Nuisance_fee|0.200000003|rt @derekpayne_: i know you're gonna stalk my tweets so just know that you're a dumb fucking bitch!
14974|0.76663715|0.91790324|0.8230517|0.86789364|1|Subject:Nuisance_fee|0.200000003|rt @derekisom: making this first day my bitch
14975|0.7666559|0.9179112|0.82306695|0.8679056|1|Subject:Total_balance|0.320000023|rt @derrickjaxn: feel like most people want you to commit and cut off all your hoes so they can relax and start being complacent
14976|0.7666747|0.9179191|0.82308227|0.86791766|1|Subject:Adult_abuse|0.600000024|"rt @derrickjaxn: i can't take any girl serious that refers to herself as a ""bitch"" or the guys she dates as ""these niggas""."
14977|0.7666935|0.91792697|0.8230975|0.8679297|1|Subject:Bitch_tits|0.250000000|rt @desean_96: &#8220;@1bookieg: i just fucked the life out this bitch! &#128514;&#128514;&#128514;&#128164;&#8221;&#128514;&#128514;&#128514;
14978|0.76671225|0.9179349|0.8231128|0.8679418|0|Subject:Animal_bite|0.190476209|rt @dessantigina: @tonyjrodriguez @wolfvanhalen so tony i think yr a rude little cunt and too too young to even know what real rock and rol&#8230;
