N|Acuraccy|Precision|Recall|F-Measure|Class|Domain|DomainValue|Comment
15388|0.8086521|0.9686973|0.8303342|0.894195|1|Subject:Offences_Against_the_Person_Act|0.617826641|rt @guwopp1017: bullying doesn't exist.....bitch ass people exist! if you don't stand the fuck up for yourself &amp; stop being a pussy!
15389|0.80866706|0.96870023|0.83034784|0.89420414|1|Subject:Offences_Against_the_Person_Act|0.307692349|rt @guycodes: flirting with bitches on twitter like http://t.co/ubftgh262o
15390|0.808682|0.96870315|0.8303614|0.89421326|1|Subject:Girlfriend_2000|0.233333334|rt @guycodes: one loyal girlfriend is worth more than a hundred hoes.
15392|0.808697|0.9687061|0.8303751|0.89422244|1|Subject:Bitch_tits|0.250000000|rt @guyspictures: once bitches get the d... http://t.co/dewe9ttuz5
15393|0.80871195|0.968709|0.83038867|0.89423156|1|Subject:Adult_abuse|0.461538494|"rt @gvldrve: &#8220;@satisfied_x: esj got some ugly hoes yeah, and them leon g. students ain't making no better. 99.9 of em fugly.&#8221; you ain't lyi&#8230;"
15395|0.8087269|0.968712|0.8304023|0.8942408|1|Subject:Offences_Against_the_Person_Act|0.369230807|rt @h8uhoes: alot of good girls made a twitter &amp; became a hoe for the attention they don't receive from their fathers.
15396|0.80874187|0.9687149|0.8304159|0.8942499|1|Subject:Adult_abuse|0.153846160|"rt @hbcufessions: ""mannn these hoes for everybody"" other words don't love these hoes especially at - famu..."
15397|0.8087568|0.9687178|0.83042955|0.89425904|1|Subject:Abuse_of_power|0.235897452|rt @hbcufessions: all these hoes want is sum good dick &amp; attention -all hbcu
15398|0.8087718|0.96872073|0.83044314|0.8942682|1|Subject:Offence_against_the_person|0.235897452|"rt @hbcufessions: am i the only nigga that fucked a ""virgin"" expecting her to scream. she wasn't even moaning....bitch you not a virgin- fa&#8230;"
15400|0.80870855|0.96872073|0.8303765|0.89422953|2|Subject:Abuse_of_information|0.153846160|rt @hbcufessions: i guess my confessions trash because none of them got posted- famu
15401|0.8087235|0.96872365|0.8303901|0.89423865|1|Subject:Right_to_die|0.220512837|rt @hbcufessions: i know if my bf breaks up w/ me i'll become the biggest hoe of all time &amp;probably fuck anyone who looks my way bc id be s&#8230;
15404|0.80873847|0.9687266|0.83040375|0.89424783|1|Subject:Breast_Tax|0.191168085|rt @hbcufessions: so my homegirl fucked this alpha but little does she know she's just sloppy seconds... how my pussy taste- famu
15405|0.80875343|0.9687295|0.83041734|0.8942569|1|Subject:Time-out_(parenting)|0.250000000|rt @hbcufessions: us dykes get more play than most niggas! -famu
15406|0.8087684|0.9687325|0.8304309|0.8942661|1|Subject:Adult_abuse|0.553846180|rt @hbcufessions: track girls have the best pussy!!! - bethune-cookman
15407|0.80870515|0.9687325|0.8303643|0.89422745|2|Subject:Offences_Against_the_Person_Act|0.410256445|rt @hegs_com: what's that bright yellow thing the ref just showed to martins indi?! i can't remember seeing one of those before! #clubmetro
15408|0.8087201|0.9687354|0.83037794|0.8942366|1|Subject:Jetliner_position|0.153846160|rt @hell3rell: today is the only day you hoes get a pass for being a fool&#128514;
15409|0.8087351|0.9687383|0.8303915|0.89424574|1|Subject:Offence_against_the_person|0.235897452|"rt @hennergized: &#128557;&#128557;&#128557;&#8220;@stopbeingsober: yall say ""why you dating lil girls"" like mature hoes just on a rampage outside.&#8221;"
15410|0.80875|0.96874124|0.8304051|0.8942548|1|Subject:Offences_Against_the_Person_Act|0.338461578|rt @hg_shit: @1bookieg i just fucked yo bitch bruh.. i tried not to tho
15411|0.80876493|0.96874416|0.83041877|0.89426404|1|Subject:Offences_Against_the_Person_Act|0.235897452|rt @hg_shit: @1bookieg aye g.. i fucked yo bitch again by mistake..
15412|0.8087799|0.9687471|0.83043236|0.89427316|1|Subject:Bitch_tits|0.250000000|rt @hg_shit: @1bookieg them klutzy bitches
15413|0.8087948|0.96875|0.83044595|0.8942822|1|Subject:Nuisance_fee|0.200000003|rt @hg_shit: cause bitch i'm tae !! #kinglute
15414|0.80880976|0.9687529|0.83045954|0.8942914|0|Subject:School_of_the_Americas_Watch|0.250000000|rt @hg_shit: mfs still in the same spot as 3yrs ago. beefing with the same nighas. sleeping with the same hoes. eating from the same restau&#8230;
15415|0.80882466|0.96875584|0.8304731|0.8943005|1|Subject:Talking_shit|0.403846145|"rt @hg_shit: on my mama yous a hoe! omm yous a bitch! omm if you get in a jam, i bet you snitch! omm &#128514;"
15416|0.8088396|0.96875876|0.8304867|0.89430964|1|Subject:Offences_Against_the_Person_Act|0.235897452|rt @hg_shit: pull up like look at my shoes bitch &#128526;
15417|0.80877644|0.96875876|0.83042014|0.8942711|2|Subject:School_of_the_Americas_Watch|0.375000000|rt @hmsguy: rahal's an idiot. second time this year he's wrecked someone under yellow.
15418|0.8087914|0.9687617|0.8304337|0.89428014|1|Subject:Nurse_abuse|0.400000006|"rt @hofsportstalk: it's okay for michael sam to mock manziel, but if johnny mocked sam by pretending to have a dick in his mouth he'd get a&#8230;"
15420|0.8088063|0.9687646|0.8304473|0.89428926|1|Subject:Offence_against_the_person|0.353276372|rt @hooligans_issue: @aj_swagggg those rich son's of bitches too gready. smh
15421|0.80882126|0.9687675|0.8304609|0.8942984|1|Subject:Bitch_tits|0.250000000|"rt @humor18plus_: ""rt if u remember when steve from 'blue clues' left us with that other bitch ass nigga joe "" http://t.co/vsy3ejfzhf"
15423|0.80883616|0.96877044|0.8304745|0.89430755|1|Subject:School_of_the_Americas_Watch|0.375000000|rt @hypebeastaustin: &#8220;@viridoesitt: last night was cool until niggas was more worried bout us than bitches..&#8221;it's like that all the time.
15424|0.80885106|0.96877337|0.8304881|0.8943167|1|Subject:Grapple_Ray|0.183333337|"rt @hypebeastaustin: love one of you bucket headed hoes noway."
15425|0.808866|0.9687763|0.8305017|0.89432573|1|Subject:Abuse_of_rank|0.571428597|rt @hakosav: bruh why am i always sooooooooooooooo tired but i never sleep i'm like a new species of retard no disrespect
15426|0.8088809|0.9687792|0.83051527|0.8943349|1|Subject:Stress_position|0.117948726|rt @haley_dych: i wonder when it got attractive to be a huge bitch
15427|0.8088958|0.9687821|0.83052886|0.89434403|1|Subject:Bitch_tits|0.250000000|rt @halotgmg: @1stname_bravo we all know this nigga a bitch.... niggas got nerve on twitter.
15428|0.8089107|0.96878505|0.83054245|0.89435315|1|Subject:Adult_abuse|0.153846160|rt @hamseabdala: charlie sheen is a fucking boss http://t.co/wde24qtbf6
15429|0.8089256|0.96878797|0.830556|0.8943623|1|Subject:Adult_abuse|0.400000006|"rt @handsomeassdada: majority of these females yall gassing selling pussy , prostituting , escorting , tricks all that ... don't be fooled &#8230;"
15430|0.80894053|0.9687909|0.83056957|0.89437133|1|Subject:Offences_Against_the_Person_Act|0.605128229|"rt @hannahjoeckel: i often try to help someone out if i can't decide whether i want to like their insta pic like ""ehh ill throw this bitch &#8230;"
15431|0.80895543|0.9687938|0.83058316|0.8943805|1|Subject:Offence_against_the_person|0.235897452|rt @hannahpike_: i think i'm addicted to naked pictures and sit talking bout bitches that we almost had&#127911;
15432|0.80897033|0.96879673|0.83059675|0.8943896|1|Subject:Bitch_tits|0.250000000|rt @hardnucklife: kamehamehaaaaaaa bitch.
15433|0.80898523|0.96879965|0.8306103|0.89439875|1|Subject:Nils_von_Schoultz|0.127777770|rt @harmssy: rt @strangekeith: &#8220;@quanndadon: word rt @tan1aaa: having zero hoes &gt;&gt;&gt;&gt;&#8221;
15435|0.8089222|0.96879965|0.83054376|0.8943602|2|Subject:Offences_Against_the_Person_Act|0.293040335|rt @harry_styles: @kathygriffin i just found an oreo in my pocket... is it yours? thanks for looking after it .xx
15436|0.8088591|0.96879965|0.83047724|0.8943216|2|Subject:Adult_abuse|0.307692319|rt @harry_styles: a bird pooped on me.
15437|0.808796|0.96879965|0.8304108|0.894283|2|Subject:The_Color_Orange|0.133333340|rt @harry_styles: it was all yellow. http://t.co/xb4dkwuoki
15438|0.8087329|0.96879965|0.83034426|0.89424443|2|Subject:Nurse_abuse|0.400000006|"rt @harryslaststand: on this #armisticeday the cry ""never again"" is absent and mocks our pledge to #neverforget the fallen from ancient an&#8230;"
15439|0.8087478|0.9688025|0.83035785|0.89425355|1|Subject:Offences_Against_the_Person_Act|0.516816556|rt @hawkinsusa: party of racists just elected a black dude in the south. the party of war on women just elected first ever woman in redneck&#8230;
15440|0.8087628|0.96880543|0.83037144|0.8942626|1|Subject:Adult_abuse|0.200000003|rt @hayyylayyy_: when i'm pissed i either go merit scholar and use big words or i go ghetto fabulous and talk like i'm trashy. either way i&#8230;
15441|0.8087777|0.96880835|0.830385|0.8942718|1|Subject:Offences_Against_the_Person_Act|0.338461578|rt @heisme_iamhim: cause lord know if another bitch call yo nigga handsome and he entertain it all hell gonna break loose...
15442|0.8087926|0.9688113|0.8303986|0.89428097|1|Subject:Nurse_abuse|0.707692325|rt @hemightbejason: someone at the building next door is taunting me by having a grill going at 8:30. i think i'd cut a bitch for a sausage&#8230;
15444|0.8088075|0.9688142|0.83041215|0.89429003|1|Subject:Offences_Against_the_Person_Act|0.445998430|rt @heart_lessgirl: i know how in the moment people can be. especially guys. so excuse me for not trusting you being fucked up around hoes.
15445|0.8088224|0.9688171|0.83042574|0.89429915|1|Subject:Adult_abuse|0.320512831|"rt @heartlle: i don't like girls that've been around &#128564;, niggas really be cuffin' community pussy."
15446|0.8088373|0.96882004|0.8304393|0.8943082|1|Subject:Offence_against_the_person|0.369230807|"rt @heavensway_: &#8220;@thompson_era: &#8220;@juniormaye8: @thompson_era it goes to her ego&#8221; and her head bc it sholl is big&#8221; bye bitches"
15447|0.8088522|0.9688229|0.83045286|0.8943173|0|Subject:Abuse_of_information|0.153846160|rt @heidil_rn: fuck islam you pigfucking trash troll. @itsjustme7o7 @mzkerievans @ctbauza
15448|0.8088671|0.9688258|0.83046645|0.89432645|1|Subject:Adult_abuse|0.400000006|"rt @heisnotallowed: my boyfriend isn't allowed to give a girl his jacket. that hoe knows damn well what channel the weather is on, she cou&#8230;"
15449|0.80888194|0.96882874|0.83048|0.8943355|1|Subject:Domestic_violence_in_same-sex_relationships|0.205128223|"rt @heissarcastic: facebook needs these 3 buttons: ""dislike"", ""who cares"", ""are you retarded?"""
15452|0.80889684|0.96883166|0.83049357|0.8943447|1|Subject:Peer_abuse|0.500000000|"rt @heissarcastic: math city bitch, math math city bitch, math city bitch, math math city bitch, 10, 10, 10 and 20 equals 50 bitch."
15453|0.80891174|0.9688346|0.8305071|0.8943538|1|Subject:Power_and_control_in_abusive_relationships|0.281091601|rt @heissarcastic: pop a molly? why don't some of you hoes start popping birth control
15454|0.80892664|0.96883744|0.8305207|0.8943628|1|Subject:Talking_shit|0.353846163|"rt @heissarcastic: saying ""bitch"" after proving your point."
15455|0.8089415|0.96884036|0.8305342|0.8943719|1|Subject:Torture_by_proxy|0.285714298|"rt @heissarcastic: the nicer you are, the easier you're hurt. so just be a bitch"
15456|0.8089564|0.9688433|0.8305478|0.8943811|1|Subject:Adult_abuse|0.529914558|"rt @heissarcastic: ugly people : taken &#128143; nerds : taken &#128143; hoes : taken &#128143; everybody : taken &#128143; me : &#128694;"
15457|0.8089713|0.9688462|0.83056134|0.89439017|1|Subject:Right_to_die|0.235897452|rt @hellaratchet: #freshmanadvice rolling backpacks get all the bitches
15458|0.8089861|0.9688491|0.83057487|0.8943993|1|Subject:Adult_abuse|0.153846160|"rt @hellocupkake: too many good single girls, too many hoes taken."
15459|0.809001|0.968852|0.8305884|0.89440835|1|Subject:Bitch_tits|0.250000000|rt @hellokittymnw: i could be such a bitch right now. but i'll restrain myself.&#128129;
15460|0.80901587|0.9688549|0.830602|0.89441746|1|Subject:Bitch_tits|0.250000000|"rt @hennyheathen: bitches eat mad beef,drink henny and do the shmoney dance that's why they pussy always stink"
15462|0.8089529|0.9688549|0.8305356|0.8943789|2|Subject:Nurse_abuse|0.400000006|rt @henry_3k: when i was little i remember laying horrified in bed as hand puppets held a mock trial convicting me of putting my hand up th&#8230;
15463|0.80896777|0.9688578|0.8305491|0.894388|1|Subject:Nuisance_fee|0.200000003|rt @hermoufpiece: hairy pussy bitch you the type that got herps
15464|0.8089827|0.9688607|0.83056265|0.8943971|1|Subject:Offences_Against_the_Person_Act|0.338461578|rt @hermoufpiece: love a bitch that never act hollywood
15465|0.80891967|0.9688607|0.8304963|0.89435863|2|Subject:Offences_Against_the_Person_Act|0.380341887|"rt @herman_nyrblog: yankees shouldn't even bother to show up to boston, man. just fold the franchise. cancel baseball."
15468|0.80893457|0.9688636|0.83050984|0.89436775|1|Subject:Offences_Against_the_Person_Act|0.293040335|rt @heyzeus666: i think most men cheat because they're addicted to that new pussy smell.
15469|0.8089494|0.9688665|0.8305234|0.8943768|1|Subject:Right_to_die|0.169230789|rt @hidevon_: the nae nae got to the white ppl it's too late &#128553; &#8220;@ayoteeshh: lmao they ate this hoe stonnaaaaa &#128535;&#128168;&#127809;&#127811;&#127810; #naenae https://t.co/pn&#8230;
15470|0.8089643|0.96886945|0.8305369|0.89438593|1|Subject:Offences_Against_the_Person_Act|0.466666669|rt @hiimanasshole: &#8220;@victoria_finae: chief keef is trash.&#8221;i'm glad someone said it
15471|0.80897915|0.9688723|0.83055043|0.894395|1|Subject:Missing_stair|0.326923072|rt @hiimanasshole: @dustine82394 @victoria_finae @jammer9hunna @scary_jumanji8 low key miss you bitches&#128517;
15472|0.808994|0.9688752|0.83056396|0.89440405|1|Subject:Hoe_Kah_Hong|0.137500003|"rt @hi_niamani: ""@clemheem: me and my grandma got to tweakin hoe https://t.co/ood1r2wvu6""she turnt"
15473|0.8090089|0.96887815|0.8305775|0.8944131|1|Subject:Offence_against_the_person|0.235897452|"rt @hi_slick: bitch you better play w/ this di ii ii ii iick"
15474|0.80902374|0.968881|0.8305911|0.89442223|1|Subject:Offences_Against_the_Person_Act|0.512820542|"rt @hi__________bye: ""@uglyassayekay: ugh i fuckin hate when this bitch don't answer my calls ewwwwwww @hi__________bye"" ugh i hate her ass&#8230;"
15475|0.8090386|0.96888393|0.8306046|0.8944313|1|Subject:Offences_Against_the_Person_Act|0.205128223|"rt @highclasscapri: i'm on go, so bitch tread carefully."
15476|0.8090534|0.9688868|0.8306181|0.89444035|1|Subject:Standing_cell|0.250000000|rt @highfiveohtwo: i can't stand this dumb fucking bitch
15479|0.80906826|0.9688897|0.8306316|0.8944495|1|Subject:Inside_IS_-_10_Tage_im_'Islamischen_Staat'|0.174999997|"rt @hilariousbubble: &#8220;what are you twelve&#8221; yeah on a scale of one to ten bitch"
15481|0.8090831|0.96889263|0.83064514|0.89445853|1|Subject:Right_to_die|0.235897452|"rt @hilariousbubble: texting bitches at 11:12, making their wish come true."
15483|0.809098|0.9688955|0.8306587|0.8944676|1|Subject:Parental_abuse_by_children|0.333333343|"rt @hillbilliety: ""@ufuckin_right: @hillbilliety @kuntrytawk93 mannn.. we had hoes like that wen i was in school.. they all had babies!"" da&#8230;"
15487|0.80911285|0.9688984|0.8306722|0.8944767|1|Subject:2_+_2_=_5|1.213333488|"rt @hiphopisdeaddd: top ten rappers with no hoes 1.hopsin 2.lupe 3.canibus 4.imt 5.childish g 6.papoose 7.hopsin again 8.joell ortiz 9.krs &#8230;"
15488|0.8090499|0.9688984|0.83060586|0.89443827|2|Subject:Nurse_abuse|0.400000006|"rt @historyinpics: allied soldiers mock hitler atop his balcony at the reich chancellery, by fred ramage, 1945 http://t.co/hltkroqrys"
15489|0.80906475|0.9689013|0.8306194|0.8944472|1|Subject:Right_to_work|0.196581215|"rt @hittehblunt: *hits blunt* ""bruh if she tells me to go text my other hoes, but she's one of my hoes, do i keep texting her ?"" http://t.&#8230;"
15490|0.80900186|0.9689013|0.8305531|0.8944088|2|Subject:School_of_the_Americas_Watch|0.218750000|rt @hitmanholla: rt @ayeverb: ok i'm watching mook vs lux....neither of them was good... but mook won 3-0 ..this wasn't close to me vs hitm&#8230;
15491|0.8090167|0.9689042|0.83056664|0.89441794|1|Subject:Right_to_work|0.196581215|"rt @hits_biunts: *hits blunt* ""bruh if she tells me to go text my other hoes, but she's one of my hoes, do i keep texting her ?"" http://t.&#8230;"
15492|0.80903155|0.9689071|0.8305802|0.894427|1|Subject:Offence_against_the_person|0.743589818|"rt @hlghkey: ""i have sex with a lot of guys but i'm not a hoe""......and i can sell crack to people and not be a drug dealer foh hoe"
15493|0.8090464|0.96891|0.8305937|0.8944361|1|Subject:Offences_Against_the_Person_Act|0.369230807|"rt @hlghkey: if ya girl texts back slow you gotta hit her with the ""so who else you texting?"" watch that bitch get more defensive than dwig&#8230;"
15494|0.8090612|0.9689129|0.8306072|0.8944452|1|Subject:Offences_Against_the_Person_Act|0.512820542|rt @hntrmoore: you ever call your ex while you're fucking your side bitch? yea i'm gonna do that later
